ID Accaunt_Open Age Gender Family_Members Education Status
716315508 no 37 F 3 Post-Graduate Married
717651333 yes 55 F 2 Graduate Single
798489258 yes 59 F 1 Uneducated Divorced
710742408 yes 53 F 2 College Married
812089383 yes 41 M 5 Unknown Single
711968358 yes 55 F 4 Graduate Single
794227308 yes 56 M 2 College Married
719845908 yes 52 F 3 Uneducated Single
716851908 yes 58 F 5 Unknown Married
720599658 yes 49 M 1 Unknown Married
720401658 no 53 F 3 Graduate Single
827442858 yes 56 M 3 "High School" Divorced
779034708 yes 60 F 0 Doctorate Married
718806783 no 46 F 3 Uneducated Married
714484008 no 49 F 4 Uneducated Married
719176308 no 43 M 3 College Divorced
769662033 yes 45 F 2 College Unknown
721020858 yes 34 F 1 College Single
714630858 no 36 F 1 Uneducated Unknown
710838108 yes 45 M 2 Graduate Married
712662783 no 43 F 2 College Married
713160258 yes 54 F 2 Graduate Married
778163508 yes 37 F 2 "High School" Married
713785608 yes 49 F 1 Doctorate Single
779905008 no 54 F 4 Graduate Unknown
789491058 yes 43 F 4 Graduate Married
793736958 yes 49 M 3 "High School" Single
720961383 no 47 F 3 Uneducated Single
714202008 no 53 F 2 "High School" Married
721479108 yes 52 M 1 Uneducated Single
715549158 yes 29 F 1 Graduate Married
710308983 yes 50 F 3 Graduate Unknown
710981583 yes 44 F 5 Unknown Single
712704933 no 49 F 4 "High School" Unknown
716165508 yes 51 M 2 Uneducated Married
710630583 yes 47 M 3 "High School" Single
709571958 yes 58 F 2 Graduate Single
790115358 yes 39 F 2 Unknown Single
715904433 no 42 F 4 College Married
709078908 yes 48 F 3 "High School" Single
717541308 yes 61 F 2 Graduate Single
779916408 yes 39 F 4 Graduate Single
714979383 yes 56 M 3 Graduate Single
711691608 no 46 F 4 Graduate Single
788930358 yes 42 F 4 College Single
716351208 yes 48 F 3 Uneducated Married
708266883 no 34 F 2 Graduate Single
718858683 yes 42 F 1 Graduate Married
771617883 yes 54 F 2 "High School" Single
718001508 yes 41 F 3 Graduate Married
708995283 yes 50 F 1 Graduate Unknown
721173183 yes 57 F 2 Uneducated Married
711102858 no 48 F 2 Doctorate Single
711722808 no 51 F 4 Graduate Single
787466808 yes 35 F 0 Unknown Married
716116383 yes 45 F 1 Unknown Married
713257083 yes 46 F 4 Unknown Married
772661808 yes 56 M 3 Graduate Married
713382558 yes 57 F 3 College Single
717596883 yes 58 F 0 Graduate Single
712993008 yes 58 F 1 Unknown Single
824763783 yes 59 F 0 College Single
771730758 yes 51 F 1 "High School" Single
780265458 yes 56 F 2 Uneducated Single
714256758 yes 50 M 2 Unknown Single
710292333 no 44 F 3 "High School" Married
712171158 yes 42 F 2 "High School" Married
787339158 no 56 M 1 Graduate Married
788782008 yes 49 F 3 Unknown Married
714848958 no 47 F 2 Graduate Single
714987633 yes 42 M 3 Graduate Married
717684858 yes 50 M 3 Uneducated Single
767376483 yes 27 F 1 College Married
709901058 yes 38 M 1 "High School" Single
823149483 yes 52 F 1 Post-Graduate Single
780073158 yes 59 M 0 "High School" Single
779998083 yes 33 M 3 "High School" Married
713144208 no 51 F 0 "High School" Married
771594783 no 56 F 1 College Married
816613158 yes 48 F 1 Doctorate Married
770774133 yes 53 M 3 Graduate Single
712300683 yes 41 F 1 Graduate Single
714536208 yes 50 F 3 Uneducated Married
784880958 yes 34 F 4 Graduate Single
713784558 yes 59 F 1 Graduate Single
719305608 no 57 F 3 "High School" Single
720190083 no 56 F 3 Unknown Single
708323208 no 49 F 3 Uneducated Married
781183233 yes 44 F 3 "High School" Single
718825908 yes 60 F 1 Doctorate Single
716963283 no 47 F 3 Graduate Unknown
714924483 yes 60 F 1 Unknown Single
779922183 yes 52 F 1 "High School" Married
719449533 no 49 F 3 Uneducated Single
712559058 yes 54 M 0 "High School" Single
717853233 yes 41 M 2 College Married
790069233 yes 45 F 3 "High School" Divorced
794576058 yes 42 M 3 Graduate Married
779877858 yes 53 F 2 College Unknown
772334133 yes 53 F 1 Graduate Married
714139308 yes 53 M 3 Uneducated Married
806634783 yes 38 F 2 College Married
720101658 yes 26 F 0 Graduate Single
719925483 yes 46 M 4 Graduate Married
719572833 yes 57 F 3 Graduate Unknown
720729108 yes 32 F 0 Unknown Single
819214233 yes 43 F 3 Graduate Married
718896108 yes 48 F 3 "High School" Unknown
713723433 yes 52 F 4 "High School" Single
708514383 yes 38 F 2 College Married
716961033 yes 48 F 3 "High School" Single
778819083 no 41 F 2 Doctorate Married
714773508 no 54 F 1 Graduate Married
814181433 yes 46 M 5 College Married
711984633 yes 36 F 3 Graduate Married
710662158 yes 41 M 4 Unknown Married
711356733 yes 45 F 5 Unknown Single
711456108 no 46 F 4 Unknown Married
780727833 yes 51 F 3 "High School" Single
771471708 yes 44 F 2 Graduate Unknown
714320358 yes 38 F 2 College Single
720700008 yes 50 F 1 "High School" Single
713027058 no 46 F 4 Doctorate Single
778228458 yes 52 F 3 Uneducated Single
781137783 no 40 M 3 "High School" Unknown
719821908 no 38 F 2 "High School" Single
720537633 yes 44 F 3 Doctorate Married
712378983 no 54 M 1 Unknown Single
763681908 yes 34 F 3 Unknown Married
721164483 yes 46 F 2 College Married
715447008 yes 50 F 3 Graduate Married
769676358 yes 38 M 2 "High School" Single
710487033 yes 44 F 2 "High School" Married
714197133 no 51 F 3 College Married
718488783 yes 40 M 3 College Unknown
715663458 yes 51 F 4 Unknown Married
717865008 yes 51 F 1 Unknown Married
771400608 yes 56 F 2 Graduate Married
708148158 yes 39 F 4 Unknown Married
720589008 yes 47 F 3 Doctorate Unknown
784795083 yes 31 F 1 "High School" Divorced
809844108 yes 48 M 2 Doctorate Single
711521958 yes 51 F 2 Unknown Single
711833508 yes 47 M 2 "High School" Single
713146683 yes 35 F 1 "High School" Unknown
716968683 yes 46 F 5 "High School" Single
716279508 no 48 M 3 College Married
771336783 yes 51 F 3 "High School" Single
717502083 no 41 M 3 Doctorate Single
714843483 yes 57 F 3 Uneducated Single
709745508 no 58 F 2 Unknown Divorced
711382458 no 43 M 5 Graduate Married
712190358 yes 48 F 4 Uneducated Married
788805858 yes 49 M 3 College Divorced
709102458 no 47 M 2 "High School" Single
712533708 yes 43 M 0 "High School" Single
720326733 yes 55 M 2 Graduate Single
713605908 yes 49 M 3 Graduate Married
711598533 yes 43 M 1 "High School" Married
795855258 yes 48 F 4 College Single
826783233 yes 57 F 3 "High School" Single
789228108 yes 56 F 4 Graduate Single
785230083 yes 50 M 2 Uneducated Single
807946833 no 44 F 2 Graduate Single
711011508 yes 43 F 3 Graduate Single
718632933 yes 58 F 1 College Single
717284133 yes 53 F 1 "High School" Married
711701058 yes 48 F 4 Graduate Married
712228458 yes 50 M 2 Unknown Unknown
717146208 no 59 F 1 Graduate Single
719028783 yes 42 F 1 Graduate Married
713274183 yes 45 F 1 Graduate Single
789218433 yes 33 F 3 Unknown Married
790139583 yes 39 F 0 Graduate Divorced
720218658 yes 40 F 1 Unknown Married
747074058 yes 47 F 3 Unknown Single
719170683 yes 38 M 1 Unknown Single
708753633 yes 45 F 3 Doctorate Married
710780883 yes 48 F 5 Uneducated Single
785237958 no 45 M 5 College Married
711333933 yes 56 F 3 Post-Graduate Single
710797833 yes 50 F 5 Graduate Married
720154533 yes 53 F 4 Graduate Unknown
719123958 no 40 M 4 Unknown Divorced
780942633 yes 49 M 4 "High School" Married
720034983 yes 26 M 0 Unknown Unknown
717307158 yes 48 F 3 Unknown Single
708876183 yes 51 M 1 "High School" Single
712660308 no 44 F 1 "High School" Single
715958583 yes 56 F 2 "High School" Married
771546708 yes 46 F 2 Graduate Single
711252258 yes 54 F 1 "High School" Single
772585008 yes 48 F 4 "High School" Married
751143858 yes 59 F 1 "High School" Single
708824958 yes 50 F 4 "High School" Single
819612933 yes 52 M 3 Graduate Single
712804383 yes 56 F 0 College Married
790149483 yes 42 M 3 Uneducated Single
712121508 yes 43 M 3 Uneducated Single
778853358 yes 59 F 0 College Single
716512383 yes 39 F 2 "High School" Married
823548858 no 53 F 4 Graduate Married
712144158 no 53 F 1 Graduate Single
824560758 no 35 F 3 Graduate Single
757710783 no 36 F 1 Graduate Married
713081583 yes 51 F 4 Unknown Married
710481333 no 50 F 4 "High School" Married
721060083 yes 42 F 3 College Married
713759583 yes 54 F 3 "High School" Married
717547383 yes 43 F 2 Graduate Married
711683358 no 46 F 3 "High School" Unknown
710044308 yes 40 F 4 Graduate Single
713101383 yes 44 F 2 Unknown Married
757685733 yes 43 F 2 Graduate Single
717823383 yes 56 M 4 Unknown Married
796029483 yes 49 F 3 Graduate Married
710099358 yes 60 F 1 Unknown Single
713872008 yes 49 F 1 "High School" Married
788802483 yes 47 F 3 Uneducated Unknown
817988433 yes 56 M 3 Unknown Single
823554783 yes 44 F 3 College Single
710643183 yes 42 F 2 "High School" Single
779859558 no 54 F 3 "High School" Married
798238008 yes 36 F 2 Uneducated Married
811974483 yes 56 M 2 Graduate Single
778471758 yes 52 F 2 Graduate Married
718513233 yes 59 M 2 Graduate Single
718147233 yes 44 F 1 "High School" Married
713700258 yes 55 F 1 Post-Graduate Married
780670083 no 39 F 2 Unknown Unknown
711438033 yes 57 F 1 Graduate Married
712253058 yes 48 F 3 "High School" Married
713519508 yes 47 M 4 "High School" Divorced
789992733 yes 50 F 1 Unknown Unknown
710110683 yes 52 M 2 College Married
720260433 yes 46 F 3 "High School" Married
714148758 yes 34 F 2 Post-Graduate Married
715522233 yes 45 F 3 Doctorate Single
712790358 no 39 F 3 Uneducated Married
714943233 yes 49 M 2 Doctorate Married
789579033 yes 43 M 3 Graduate Unknown
708952758 yes 41 F 3 College Married
721374033 yes 53 F 1 "High School" Married
808891983 yes 42 F 5 Graduate Unknown
794516508 yes 43 F 3 "High School" Married
714032883 yes 45 M 2 College Unknown
778722033 yes 44 F 2 Uneducated Married
823578483 yes 44 F 4 "High School" Single
715148658 yes 51 F 2 Graduate Married
709669533 yes 38 F 1 "High School" Divorced
787467858 yes 43 M 1 "High School" Married
708671733 yes 48 M 4 Graduate Married
709790058 yes 53 M 4 Graduate Married
712714008 yes 39 F 4 Unknown Married
715191258 yes 47 F 5 Unknown Married
757722708 yes 42 M 3 College Married
718086783 yes 50 M 5 Uneducated Married
815253708 yes 46 F 2 "High School" Divorced
715083633 yes 33 F 1 Uneducated Married
792098883 yes 37 M 2 Doctorate Single
711873858 yes 43 M 3 "High School" Married
713931258 no 56 F 3 Graduate Married
787591008 yes 42 M 3 Uneducated Divorced
801518958 yes 56 F 1 Graduate Married
713068833 yes 44 F 3 Uneducated Single
710566533 yes 40 M 1 Unknown Married
789151983 yes 43 F 4 Graduate Unknown
766673433 yes 45 M 4 Unknown Married
807589908 yes 47 F 5 Unknown Married
708190158 no 38 F 3 "High School" Single
784895358 no 49 F 1 Graduate Married
710090133 yes 62 F 1 College Divorced
799242033 yes 45 M 4 Doctorate Married
719377383 yes 40 M 2 College Single
710371683 yes 51 M 4 Doctorate Married
719926683 yes 41 M 3 "High School" Divorced
793597833 yes 49 F 0 Post-Graduate Single
713739708 yes 61 M 0 "High School" Single
709389558 yes 33 F 4 College Single
811907583 yes 45 F 4 Uneducated Single
709087983 yes 35 F 3 Doctorate Single
712774908 yes 41 F 4 "High School" Married
820639908 yes 48 F 4 "High School" Married
713497983 yes 49 M 5 "High School" Single
713489358 yes 52 F 2 Graduate Married
711381183 yes 51 F 2 Unknown Married
814989933 yes 45 F 4 College Unknown
711847833 yes 42 F 2 Graduate Single
772837083 yes 41 M 3 Graduate Married
713652783 yes 30 F 0 Unknown Single
719202708 yes 54 F 3 "High School" Married
714566133 yes 60 F 2 Graduate Married
717553683 yes 52 F 1 Unknown Married
814987983 yes 37 F 2 College Single
789588933 yes 44 M 2 Graduate Married
714317058 yes 52 M 2 Graduate Married
772271508 no 46 F 3 Uneducated Single
716366208 yes 45 F 2 Uneducated Married
710971908 yes 43 M 1 "High School" Married
711412533 no 40 F 3 "High School" Single
720593583 yes 39 F 2 Doctorate Divorced
720165258 yes 44 F 2 "High School" Unknown
716147658 yes 49 F 2 Uneducated Single
778436283 yes 41 M 4 "High School" Single
711492258 yes 50 M 2 Graduate Married
771106458 yes 54 F 4 College Married
713183508 yes 39 F 1 "High School" Married
710832108 yes 52 F 2 Unknown Single
719940483 yes 51 F 1 Graduate Married
715207458 yes 46 F 1 Unknown Single
716839983 yes 48 M 3 College Married
781073733 yes 50 M 2 Graduate Married
757594083 yes 52 F 1 Unknown Married
764496708 yes 54 F 2 "High School" Married
714080433 yes 40 F 5 College Married
757675158 yes 47 F 4 Post-Graduate Divorced
715361433 yes 53 F 2 "High School" Single
778191933 no 45 M 3 Uneducated Single
718792758 yes 35 F 4 Uneducated Married
709738008 yes 48 F 3 Unknown Married
799020258 yes 44 M 2 Uneducated Divorced
718152333 no 41 F 3 Doctorate Single
716324583 yes 42 F 4 Uneducated Single
720887058 yes 51 F 1 Unknown Married
714825408 yes 45 F 3 "High School" Single
788620083 yes 50 F 3 Graduate Single
719490108 yes 54 F 3 Graduate Single
709044183 yes 47 F 3 Unknown Married
756944133 yes 52 F 4 Graduate Married
785285883 no 49 F 3 Graduate Single
779770683 yes 47 F 3 Uneducated Divorced
718510983 yes 54 F 3 Unknown Single
710322033 yes 52 F 1 "High School" Married
710560008 yes 46 F 4 "High School" Married
711298458 no 39 F 3 Unknown Married
789164283 yes 55 F 0 Uneducated Married
715773783 no 44 F 2 Graduate Single
779158533 yes 43 F 3 Uneducated Single
720463833 yes 42 M 5 Uneducated Single
712747758 no 50 F 4 Uneducated Single
771067308 yes 38 F 3 "High School" Single
750995508 no 41 M 3 Unknown Single
716171358 yes 51 M 4 College Married
794637333 yes 44 F 2 Graduate Divorced
718437033 no 46 M 2 Uneducated Unknown
718492908 yes 38 F 3 College Married
716033508 yes 46 M 2 Graduate Single
717603858 yes 54 M 3 College Single
714741933 yes 42 M 4 Unknown Married
716558283 yes 30 F 0 Graduate Married
719022558 yes 49 F 4 Uneducated Married
717334233 yes 54 F 1 Uneducated Single
709222008 no 41 M 3 Unknown Single
719192808 yes 51 M 4 Graduate Single
719281533 yes 37 F 3 College Married
710877108 yes 44 F 1 "High School" Divorced
714155283 yes 46 F 2 Unknown Married
771214083 yes 45 M 2 "High School" Unknown
770581983 yes 55 F 4 Graduate Married
718742808 no 55 F 1 "High School" Married
710257683 yes 50 M 3 Graduate Single
721426383 no 36 F 3 Unknown Single
721041483 no 45 M 4 Doctorate Married
719922558 yes 45 F 5 Unknown Divorced
715072533 yes 41 F 3 Unknown Unknown
716214108 yes 44 M 4 Uneducated Single
772216833 yes 47 F 5 Graduate Single
708553008 yes 38 F 1 "High School" Single
778880358 yes 49 F 4 Graduate Divorced
720258183 yes 39 F 4 Graduate Single
720689583 yes 50 F 3 "High School" Married
758168133 yes 50 F 0 "High School" Married
716322783 yes 47 F 3 Unknown Married
711118083 yes 54 F 4 Graduate Divorced
709591533 yes 46 F 3 College Divorced
794556333 yes 43 F 2 Unknown Single
771630783 yes 42 F 3 "High School" Married
708672708 yes 49 M 4 "High School" Unknown
715590258 yes 45 F 4 Uneducated Single
714241083 yes 49 F 1 Graduate Married
708416433 no 41 F 1 "High School" Single
779183958 no 45 F 2 Graduate Single
709061658 yes 44 F 1 Graduate Single
717384183 yes 58 F 3 Graduate Single
778921908 yes 42 M 4 College Single
714745608 yes 51 F 4 "High School" Single
709200633 yes 55 F 1 Graduate Single
714714558 yes 37 F 2 Uneducated Single
801363633 yes 60 F 2 Graduate Married
778847808 yes 42 F 4 Graduate Married
713015433 yes 50 F 4 Unknown Married
711666708 no 52 F 2 "High School" Married
809631483 yes 42 M 3 Post-Graduate Unknown
808967883 yes 48 F 4 Unknown Married
710532258 yes 48 F 3 "High School" Divorced
812235108 yes 44 F 2 Graduate Unknown
817293258 yes 44 F 4 College Married
714695883 yes 45 F 5 Uneducated Unknown
738062658 yes 57 M 3 Graduate Single
709518858 yes 50 F 2 Graduate Married
819634233 no 46 F 2 Graduate Unknown
711272058 yes 40 F 4 Graduate Married
716262708 yes 51 F 2 College Single
708928008 yes 34 F 2 "High School" Single
765755283 yes 48 F 2 Graduate Married
711922158 yes 57 F 2 Graduate Married
773177358 yes 48 F 3 Graduate Married
779638983 yes 47 F 4 Graduate Married
708723858 yes 48 F 4 Graduate Single
712184133 yes 41 F 5 Graduate Married
709948233 yes 47 F 3 Uneducated Single
709415583 yes 37 F 2 Unknown Single
714005508 yes 45 F 4 Graduate Married
712407033 yes 26 F 0 Uneducated Unknown
716333283 yes 58 F 0 Unknown Unknown
715534083 yes 46 F 2 College Single
789492558 yes 49 F 2 College Married
770929383 yes 41 M 2 Graduate Single
708890133 yes 46 F 4 College Married
788595183 yes 42 M 2 Graduate Single
713167383 yes 57 F 3 "High School" Single
717704433 yes 48 F 4 Unknown Single
718590183 yes 58 F 3 Doctorate Married
719019483 yes 46 F 2 College Unknown
710401458 yes 53 M 3 Unknown Married
720783558 yes 58 F 1 Graduate Married
772364358 yes 54 F 2 "High School" Unknown
719868183 no 42 F 3 "High School" Married
709388058 yes 43 F 4 Graduate Single
717004533 yes 35 F 3 "High School" Married
714969183 yes 46 F 2 Unknown Married
720837708 yes 42 F 3 College Unknown
759947433 yes 53 M 3 Graduate Married
767404083 no 52 M 2 Graduate Single
781926633 yes 48 M 2 Uneducated Married
772127508 no 31 F 1 Uneducated Married
720518283 yes 50 M 2 Post-Graduate Single
715380483 yes 54 F 5 Unknown Single
789296133 yes 35 F 3 Doctorate Single
711029358 yes 41 F 4 Unknown Single
712615008 yes 46 M 2 Graduate Unknown
816826008 yes 41 M 4 Unknown Married
715488483 yes 49 F 4 Graduate Married
717759783 yes 47 F 4 Unknown Single
796083783 no 55 F 2 College Single
709925733 yes 32 F 0 Unknown Single
715309083 yes 50 F 2 Graduate Married
778441533 no 45 F 4 "High School" Single
715891533 yes 45 F 4 Graduate Unknown
788848458 yes 40 F 5 Unknown Married
708399858 yes 45 F 3 "High School" Married
711944733 yes 45 F 2 "High School" Married
712683633 no 32 F 0 Unknown Married
785487783 yes 59 F 1 Graduate Single
718951683 yes 48 F 2 Graduate Married
718329183 yes 57 F 3 Graduate Divorced
788960658 yes 42 F 2 Uneducated Married
713120433 yes 55 F 2 "High School" Married
720980958 yes 43 F 5 Uneducated Married
709606158 yes 37 F 2 Graduate Married
714168183 yes 48 F 2 Uneducated Married
712524858 yes 34 M 1 Graduate Single
815072283 yes 50 F 3 Graduate Married
715980258 yes 36 F 1 Doctorate Single
788715483 yes 44 F 5 Graduate Single
809276808 yes 47 M 4 Graduate Single
708885558 no 56 F 1 "High School" Single
789373683 yes 45 F 3 Graduate Married
714216858 yes 35 F 2 Unknown Single
719150658 no 51 F 2 Graduate Married
712302783 yes 38 F 2 Uneducated Single
799717458 yes 42 F 3 Unknown Married
716354883 no 59 F 0 Graduate Unknown
719601708 yes 45 M 3 College Single
720150858 no 34 M 2 "High School" Married
824915208 yes 44 F 3 Doctorate Married
798777708 yes 54 F 4 "High School" Single
805229133 yes 46 M 3 Unknown Unknown
716365233 yes 53 F 1 College Married
796544133 yes 54 M 1 College Single
778143183 yes 47 M 1 Graduate Married
717011958 yes 43 F 4 Graduate Single
778264008 yes 41 F 3 College Single
789507408 yes 48 F 3 College Unknown
788842008 yes 50 F 3 Uneducated Married
714742758 yes 42 F 4 Uneducated Single
717742908 yes 44 M 3 Unknown Married
712874433 yes 45 M 3 Unknown Single
711092658 no 39 F 3 Graduate Married
720299283 yes 46 M 3 Uneducated Married
719237058 yes 39 M 2 Doctorate Single
719671383 yes 40 F 3 Uneducated Unknown
788290383 yes 43 M 3 Doctorate Single
779701983 yes 49 F 3 Graduate Single
779247483 no 46 F 1 Uneducated Unknown
767093133 yes 52 F 2 Unknown Married
717979008 yes 48 F 3 Unknown Single
712132383 yes 44 M 4 College Single
772306383 no 57 F 3 Unknown Unknown
714469008 yes 40 F 2 Unknown Single
812446158 yes 54 F 3 Uneducated Single
779401233 yes 47 F 4 Uneducated Single
784994883 yes 26 F 0 Unknown Married
721080183 yes 33 F 1 Graduate Single
712572858 yes 38 M 3 "High School" Single
719759733 no 59 F 0 Unknown Single
780371433 yes 35 F 2 Graduate Married
822170733 no 45 F 4 College Single
708224133 yes 61 M 0 Uneducated Single
719299533 no 55 F 1 Unknown Unknown
780633483 yes 58 F 0 Graduate Married
771356508 yes 41 F 5 Graduate Married
823629333 yes 42 M 4 Uneducated Married
712961658 yes 45 F 4 Uneducated Married
710464683 yes 45 F 3 Post-Graduate Married
716688183 no 51 F 1 "High School" Married
789082758 yes 40 F 2 "High School" Married
709140858 yes 57 F 2 College Single
822127008 yes 50 F 1 Post-Graduate Married
720496158 yes 53 M 0 Unknown Single
774588633 yes 45 F 3 Graduate Single
788465583 yes 42 F 3 College Single
741517458 no 49 F 4 Graduate Married
709935708 yes 55 F 1 Unknown Married
721112508 yes 48 F 3 Graduate Married
720734583 yes 44 F 2 Post-Graduate Married
772286658 no 63 M 1 Graduate Single
807149058 yes 48 F 5 Unknown Married
771045708 no 41 F 5 Graduate Married
711733308 yes 45 F 2 Uneducated Single
710518308 yes 54 F 2 Doctorate Married
716586408 yes 48 F 3 Graduate Unknown
713152383 yes 40 F 3 Uneducated Married
771935283 yes 47 F 4 Graduate Single
720460083 no 45 F 4 Unknown Single
825838908 yes 39 F 1 Uneducated Single
709082808 yes 53 F 2 "High School" Married
710937783 yes 53 F 0 Uneducated Married
789540108 yes 29 F 1 Uneducated Married
709824633 yes 44 F 4 "High School" Single
717874533 no 46 M 2 "High School" Single
712571883 yes 40 M 3 Graduate Divorced
716926758 yes 40 F 2 Uneducated Single
716181858 yes 42 F 2 Uneducated Married
779613933 yes 38 F 4 Uneducated Married
712136058 no 54 F 2 College Single
709678608 yes 49 M 4 "High School" Married
714276408 no 52 F 3 Uneducated Single
719953383 yes 38 F 4 College Single
718795083 yes 44 F 2 Graduate Married
720503508 yes 44 F 1 Uneducated Divorced
770762133 yes 52 F 3 "High School" Married
713555133 no 56 F 3 "High School" Unknown
711232608 no 47 F 5 "High School" Single
780322908 yes 52 F 3 Unknown Married
708207783 yes 50 F 3 "High School" Single
719590458 no 44 F 4 Graduate Married
778679883 yes 39 M 2 Graduate Single
780230208 yes 53 M 2 College Married
827703258 yes 42 M 4 "High School" Married
807379833 no 48 M 3 Graduate Divorced
711178383 yes 47 M 2 Post-Graduate Married
712203333 yes 51 M 3 Graduate Married
709261383 yes 56 F 3 Graduate Married
715829358 yes 33 F 4 College Married
713213133 yes 36 M 2 Graduate Single
778860783 no 57 M 2 Unknown Divorced
779442783 yes 39 F 1 Graduate Single
780008358 no 59 M 0 Uneducated Unknown
721274208 no 41 F 2 "High School" Single
714076683 no 29 F 0 College Married
788791383 yes 39 F 3 "High School" Married
709459608 yes 47 F 2 Unknown Unknown
711560058 yes 49 M 1 "High School" Married
717657333 yes 43 F 3 Graduate Single
812218908 no 46 F 2 Unknown Married
787482033 no 60 M 1 "High School" Divorced
779141658 yes 48 M 4 Graduate Married
813810333 no 50 M 3 Post-Graduate Married
789613083 yes 47 M 3 Uneducated Divorced
794540883 yes 56 F 1 Post-Graduate Married
811889808 yes 43 M 3 Graduate Married
720509433 yes 51 F 2 College Single
715091208 yes 42 M 3 "High School" Married
719269308 yes 49 F 2 Graduate Unknown
718200333 yes 47 F 3 Uneducated Single
713487633 yes 44 M 3 Post-Graduate Married
789363408 yes 44 M 3 "High School" Married
713916708 yes 53 M 3 Graduate Single
823833483 yes 41 M 3 Graduate Single
717756258 yes 49 M 2 Unknown Married
712879158 yes 49 M 1 "High School" Married
709474683 yes 42 F 3 College Married
772313358 yes 50 M 3 "High School" Single
711856683 yes 51 M 3 Post-Graduate Married
718530258 yes 52 F 3 Uneducated Divorced
716288208 yes 48 M 3 Graduate Single
718712583 yes 44 M 2 Uneducated Married
806432433 yes 40 F 2 "High School" Single
720074583 yes 42 M 1 Graduate Unknown
768848658 yes 43 F 3 Unknown Single
709895508 yes 42 M 3 Graduate Married
711542358 yes 42 F 4 "High School" Married
718773333 yes 51 F 4 Unknown Single
816832383 yes 61 F 1 "High School" Single
714042108 yes 59 M 0 Uneducated Single
714664683 yes 46 F 4 Uneducated Married
713894358 yes 51 M 2 Post-Graduate Unknown
715436883 yes 48 F 3 Post-Graduate Married
715260558 yes 44 F 4 "High School" Single
713664258 yes 56 M 2 Unknown Single
713364783 yes 42 F 1 Post-Graduate Single
718078008 yes 40 M 2 College Divorced
798546408 yes 61 F 1 College Single
779018508 yes 45 M 4 Uneducated Single
802668333 no 49 M 2 Graduate Single
718320933 yes 47 M 3 Uneducated Married
789016983 yes 45 F 3 "High School" Married
713907633 yes 43 M 3 College Unknown
708474333 yes 42 M 3 Graduate Married
778894233 yes 42 M 5 "High School" Unknown
717244683 yes 43 F 3 College Married
711410958 yes 40 M 3 "High School" Married
799711833 yes 50 F 3 College Married
714047733 yes 53 F 3 Graduate Single
710061783 no 49 M 1 Graduate Married
711082908 yes 44 M 4 Uneducated Single
721190358 yes 49 M 4 Unknown Unknown
712760208 yes 42 F 4 Graduate Married
751563933 yes 43 F 3 "High School" Married
815498733 yes 51 F 3 Unknown Single
718433508 yes 40 F 3 Uneducated Unknown
720935658 yes 57 F 4 Post-Graduate Single
714754533 yes 51 M 0 Doctorate Single
714713508 yes 49 M 2 Doctorate Divorced
715038033 yes 61 M 1 Graduate Single
809169858 yes 62 M 2 Graduate Single
718379358 yes 39 M 1 Unknown Single
779456508 yes 52 M 2 Graduate Divorced
708907833 yes 38 F 1 "High School" Single
708693558 yes 50 F 3 "High School" Single
718665933 yes 43 M 3 Unknown Divorced
816073983 yes 53 F 2 College Single
715851333 yes 42 M 4 "High School" Married
712884408 yes 43 F 1 "High School" Single
715404783 yes 43 F 4 Graduate Married
773356008 yes 57 M 2 Post-Graduate Divorced
789525408 yes 50 F 0 Uneducated Married
721212258 yes 48 M 4 "High School" Single
719625933 yes 41 M 3 Graduate Married
714304458 yes 44 M 3 "High School" Married
819975183 yes 44 F 4 College Single
785515533 yes 43 F 2 College Married
720712533 yes 51 M 3 Graduate Married
709861008 yes 47 M 4 Post-Graduate Married
713911233 yes 47 F 3 Doctorate Single
712580958 yes 38 M 1 "High School" Single
719473458 yes 46 M 3 "High School" Single
711764733 yes 41 F 4 Uneducated Unknown
794124708 yes 47 M 2 Graduate Unknown
780707733 yes 41 M 1 Graduate Married
780620883 yes 49 F 2 Uneducated Single
720849708 yes 44 M 4 Graduate Single
789312033 no 48 F 4 Post-Graduate Single
778742358 yes 44 M 4 Graduate Married
719658858 yes 50 F 4 Doctorate Married
713425383 no 59 F 1 "High School" Single
770842833 no 49 F 3 "High School" Married
712029783 yes 42 M 4 Uneducated Single
718893333 yes 52 M 3 Graduate Married
711203658 yes 46 M 3 Graduate Unknown
718567758 yes 41 M 1 College Married
771719283 yes 39 F 4 Doctorate Married
717926358 yes 46 F 2 Graduate Single
779751258 yes 45 F 2 Graduate Married
774491958 yes 53 M 3 "High School" Single
713428833 yes 42 M 3 Unknown Married
714166833 yes 44 F 3 Graduate Single
809464608 no 47 F 3 "High School" Married
789681708 yes 46 M 3 Uneducated Married
713102733 yes 38 F 3 Graduate Single
715195383 yes 46 F 3 Graduate Divorced
812408058 yes 39 M 2 Unknown Unknown
787226508 yes 47 M 2 College Single
713537733 yes 46 M 4 Doctorate Unknown
715170183 yes 45 M 2 Graduate Married
717109983 yes 50 F 2 "High School" Married
713208033 yes 43 F 3 "High School" Married
712788258 yes 48 M 3 College Married
758382183 yes 50 F 3 Graduate Unknown
715469583 yes 40 F 2 Graduate Unknown
709235058 yes 46 M 4 College Married
714786483 yes 45 M 4 College Single
713299758 yes 53 M 1 "High School" Single
771912408 yes 49 F 2 Graduate Married
721445658 yes 52 F 2 Post-Graduate Single
